ID Oddziału;Nazwa Oddziału;Typ Oddziału;Szpital (Nazwa);Miasto;ID Szpitala;Liczba Lekarzy na Oddziale;Data Utworzenia
dept_72_1;Oddział Chirurgiczny z Pododdziałem Urazowo-Ortopedycznym;Zabiegowy;ZESPÓŁ OPIEKI ZDROWOTNEJ W SZCZYTNIE;Szczytno;hosp_72;0;2026-04-29T06:43:35.542Z
dept_72_2;Blok operacyjny;Zabiegowy;ZESPÓŁ OPIEKI ZDROWOTNEJ W SZCZYTNIE;Szczytno;hosp_72;0;2026-04-29T06:43:35.542Z
dept_72_3;Sterylizatornia;Zabiegowy;ZESPÓŁ OPIEKI ZDROWOTNEJ W SZCZYTNIE;Szczytno;hosp_72;0;2026-04-29T06:43:35.542Z
dept_73_1;Oddział Chirurgiczny Ogólny;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W ŻUROMINIE;Żuromin;hosp_73;0;2026-04-28T06:43:35.542Z
dept_73_2;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W ŻUROMINIE;Żuromin;hosp_73;0;2026-04-28T06:43:35.542Z
dept_73_3;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W ŻUROMINIE;Żuromin;hosp_73;0;2026-04-28T06:43:35.542Z
dept_74_1;Oddział Chirurgiczny Ogólny z Pododdziałem Chirurgii Urazowo-Ortopedycznej;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W MŁAWIE;Mława;hosp_74;0;2026-04-27T06:43:35.542Z
dept_74_2;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W MŁAWIE;Mława;hosp_74;0;2026-04-27T06:43:35.542Z
dept_74_3;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W MŁAWIE;Mława;hosp_74;0;2026-04-27T06:43:35.542Z
dept_75_1;Oddział Chirurgii Ogólnej, Onkologicznej i Bariatrycznej;Zabiegowy;SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE;Ciechanów;hosp_75;2;2026-04-26T06:43:35.542Z
dept_75_2;Oddział Chirurgii Dziecięcej;Zabiegowy;SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE;Ciechanów;hosp_75;2;2026-04-26T06:43:35.542Z
dept_75_3;Oddział Urologiczny;Zabiegowy;SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE;Ciechanów;hosp_75;3;2026-04-26T06:43:35.542Z
dept_75_4;Blok operacyjny;Zabiegowy;SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE;Ciechanów;hosp_75;2;2026-04-26T06:43:35.542Z
dept_75_5;Sterylizatornia;Zabiegowy;SPECJALISTYCZNY SZPITAL WOJEWÓDZKI W CIECHANOWIE;Ciechanów;hosp_75;3;2026-04-26T06:43:35.542Z
dept_76_1;Oddział Chirurgii Ogólnej;Zabiegowy;SZPITAL POWIATOWY GAJDA-MED SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;Pułtusk;hosp_76;0;2026-04-25T06:43:35.542Z
dept_76_2;Blok operacyjny;Zabiegowy;SZPITAL POWIATOWY GAJDA-MED SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;Pułtusk;hosp_76;0;2026-04-25T06:43:35.542Z
dept_76_3;Sterylizatornia;Zabiegowy;SZPITAL POWIATOWY GAJDA-MED SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;Pułtusk;hosp_76;0;2026-04-25T06:43:35.542Z
dept_77_1;Oddział Chirurgiczny;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W PRZASNYSZU;Przasnysz;hosp_77;1;2026-04-24T06:43:35.542Z
dept_77_2;Pododdział Urologiczny;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W PRZASNYSZU;Przasnysz;hosp_77;1;2026-04-24T06:43:35.542Z
dept_77_3;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W PRZASNYSZU;Przasnysz;hosp_77;0;2026-04-24T06:43:35.542Z
dept_77_4;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W PRZASNYSZU;Przasnysz;hosp_77;0;2026-04-24T06:43:35.542Z
dept_78_1;Oddział Chirurgii Ogólnej;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ - ZESPÓŁ ZAKŁADÓW W MAKOWIE MAZOWIECKIM;Maków Mazowiecki;hosp_78;0;2026-04-23T06:43:35.542Z
dept_78_2;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ - ZESPÓŁ ZAKŁADÓW W MAKOWIE MAZOWIECKIM;Maków Mazowiecki;hosp_78;0;2026-04-23T06:43:35.542Z
dept_78_3;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ - ZESPÓŁ ZAKŁADÓW W MAKOWIE MAZOWIECKIM;Maków Mazowiecki;hosp_78;0;2026-04-23T06:43:35.542Z
dept_79_1;Oddział Urologiczny;Zabiegowy;MAZOWIECKI SZPITAL SPECJALISTYCZNY IM. DR JÓZEFA PSARSKIEGO W OSTROŁĘCE;Ostrołęka;hosp_79;2;2026-04-22T06:43:35.542Z
dept_79_2;Pododdział Chirurgii Naczyniowej;Zabiegowy;MAZOWIECKI SZPITAL SPECJALISTYCZNY IM. DR JÓZEFA PSARSKIEGO W OSTROŁĘCE;Ostrołęka;hosp_79;1;2026-04-22T06:43:35.542Z
dept_79_3;Oddział Chirurgii Ogólnej Im Dr Jerzego Olszewskiego;Zabiegowy;MAZOWIECKI SZPITAL SPECJALISTYCZNY IM. DR JÓZEFA PSARSKIEGO W OSTROŁĘCE;Ostrołęka;hosp_79;1;2026-04-22T06:43:35.542Z
dept_79_4;Pododdział Chirurgii Onkologicznej;Zabiegowy;MAZOWIECKI SZPITAL SPECJALISTYCZNY IM. DR JÓZEFA PSARSKIEGO W OSTROŁĘCE;Ostrołęka;hosp_79;0;2026-04-22T06:43:35.542Z
dept_79_5;Blok operacyjny;Zabiegowy;MAZOWIECKI SZPITAL SPECJALISTYCZNY IM. DR JÓZEFA PSARSKIEGO W OSTROŁĘCE;Ostrołęka;hosp_79;1;2026-04-22T06:43:35.542Z
dept_79_6;Sterylizatornia;Zabiegowy;MAZOWIECKI SZPITAL SPECJALISTYCZNY IM. DR JÓZEFA PSARSKIEGO W OSTROŁĘCE;Ostrołęka;hosp_79;1;2026-04-22T06:43:35.542Z
dept_7_1;Oddział Chirurgiczny Ogólny;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W KRASNYMSTAWIE;Krasnystaw;hosp_7;0;2026-05-04T06:43:35.542Z
dept_7_2;Oddział Urologiczny;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W KRASNYMSTAWIE;Krasnystaw;hosp_7;0;2026-05-04T06:43:35.542Z
dept_7_3;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W KRASNYMSTAWIE;Krasnystaw;hosp_7;0;2026-05-04T06:43:35.542Z
dept_7_4;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ OPIEKI ZDROWOTNEJ W KRASNYMSTAWIE;Krasnystaw;hosp_7;0;2026-05-04T06:43:35.542Z
dept_80_1;Oddział Chirurgii Ogólnej;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W OSTROWI MAZOWIECKIEJ;Ostrów Mazowiecka;hosp_80;0;2026-04-21T06:43:35.542Z
dept_80_2;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W OSTROWI MAZOWIECKIEJ;Ostrów Mazowiecka;hosp_80;0;2026-04-21T06:43:35.542Z
dept_80_3;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W OSTROWI MAZOWIECKIEJ;Ostrów Mazowiecka;hosp_80;0;2026-04-21T06:43:35.542Z
dept_81_1;Oddział Chirurgiczny Ogólny;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W WYSZKOWIE;Wyszków;hosp_81;0;2026-04-20T06:43:35.542Z
dept_81_2;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W WYSZKOWIE;Wyszków;hosp_81;0;2026-04-20T06:43:35.542Z
dept_81_3;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI ZDROWOTNEJ W WYSZKOWIE;Wyszków;hosp_81;0;2026-04-20T06:43:35.542Z
dept_82_1;Oddział Chirurgiczny Ogólny;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W WĘGROWIE;Węgrów;hosp_82;0;2026-04-19T06:43:35.542Z
dept_82_2;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W WĘGROWIE;Węgrów;hosp_82;0;2026-04-19T06:43:35.542Z
dept_82_3;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W WĘGROWIE;Węgrów;hosp_82;0;2026-04-19T06:43:35.542Z
dept_83_1;Oddział Chirurgiczny Ogólny;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W SOKOŁOWIE PODLASKIM;Sokołów Podlaski;hosp_83;0;2026-04-18T06:43:35.542Z
dept_83_2;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W SOKOŁOWIE PODLASKIM;Sokołów Podlaski;hosp_83;0;2026-04-18T06:43:35.542Z
dept_83_3;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W SOKOŁOWIE PODLASKIM;Sokołów Podlaski;hosp_83;0;2026-04-18T06:43:35.542Z
dept_84_1;Oddział Chirurgii i Traumatologii Dziecięcej;Zabiegowy;MAZOWIECKI SZPITAL WOJEWÓDZKI IM. ŚW. JANA PAWŁA II W SIEDLCACH SP. Z O.O.;Siedlce;hosp_84;2;2026-04-17T06:43:35.542Z
dept_84_10;Blok operacyjny;Zabiegowy;MAZOWIECKI SZPITAL WOJEWÓDZKI IM. ŚW. JANA PAWŁA II W SIEDLCACH SP. Z O.O.;Siedlce;hosp_84;1;2026-04-17T06:43:35.542Z
dept_84_2;Oddział Chirurgii Ogólnej i Naczyniowej;Zabiegowy;MAZOWIECKI SZPITAL WOJEWÓDZKI IM. ŚW. JANA PAWŁA II W SIEDLCACH SP. Z O.O.;Siedlce;hosp_84;2;2026-04-17T06:43:35.542Z
dept_84_3;Oddział Urologii i Onkologii Urologicznej;Zabiegowy;MAZOWIECKI SZPITAL WOJEWÓDZKI IM. ŚW. JANA PAWŁA II W SIEDLCACH SP. Z O.O.;Siedlce;hosp_84;2;2026-04-17T06:43:35.542Z
dept_84_4;Pododdział Chirurgii Naczyniowej;Zabiegowy;MAZOWIECKI SZPITAL WOJEWÓDZKI IM. ŚW. JANA PAWŁA II W SIEDLCACH SP. Z O.O.;Siedlce;hosp_84;0;2026-04-17T06:43:35.542Z
dept_84_5;Oddział Chirurgii Onkologicznej;Zabiegowy;MAZOWIECKI SZPITAL WOJEWÓDZKI IM. ŚW. JANA PAWŁA II W SIEDLCACH SP. Z O.O.;Siedlce;hosp_84;0;2026-04-17T06:43:35.542Z
dept_84_6;Radiologia;Diagnostyczny;MAZOWIECKI SZPITAL WOJEWÓDZKI IM. ŚW. JANA PAWŁA II W SIEDLCACH SP. Z O.O.;Siedlce;hosp_84;0;2026-04-17T06:43:35.542Z
dept_84_7;Sterylizatornia;Zabiegowy;MAZOWIECKI SZPITAL WOJEWÓDZKI IM. ŚW. JANA PAWŁA II W SIEDLCACH SP. Z O.O.;Siedlce;hosp_84;4;2026-04-17T06:43:35.542Z
dept_84_8;Urologia;Zabiegowy;MAZOWIECKI SZPITAL WOJEWÓDZKI IM. ŚW. JANA PAWŁA II W SIEDLCACH SP. Z O.O.;Siedlce;hosp_84;0;2026-04-17T06:43:35.542Z
dept_84_9;Zaopatrzenie (Administracja);Zabiegowy;MAZOWIECKI SZPITAL WOJEWÓDZKI IM. ŚW. JANA PAWŁA II W SIEDLCACH SP. Z O.O.;Siedlce;hosp_84;0;2026-04-17T06:43:35.542Z
dept_85_1;Oddział Chirurgii Ogólnej;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W SIEDLCACH;Siedlce;hosp_85;0;2026-04-16T06:43:35.542Z
dept_85_2;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W SIEDLCACH;Siedlce;hosp_85;1;2026-04-16T06:43:35.542Z
dept_85_3;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W SIEDLCACH;Siedlce;hosp_85;0;2026-04-16T06:43:35.542Z
dept_86_1;Chirurgia klatki piersiowej;Zabiegowy;CENTRALNY SZPITAL KLINICZNY MSWIA W WARSZAWIE;Warszawa;hosp_86;0;2026-04-15T06:43:35.542Z
dept_86_2;Kardiochirurgia;Zabiegowy;CENTRALNY SZPITAL KLINICZNY MSWIA W WARSZAWIE;Warszawa;hosp_86;0;2026-04-15T06:43:35.542Z
dept_86_3;Chirurgia naczyniowa;Zabiegowy;CENTRALNY SZPITAL KLINICZNY MSWIA W WARSZAWIE;Warszawa;hosp_86;0;2026-04-15T06:43:35.542Z
dept_86_4;Blok operacyjny;Zabiegowy;CENTRALNY SZPITAL KLINICZNY MSWIA W WARSZAWIE;Warszawa;hosp_86;0;2026-04-15T06:43:35.542Z
dept_86_5;Sterylizatornia;Zabiegowy;CENTRALNY SZPITAL KLINICZNY MSWIA W WARSZAWIE;Warszawa;hosp_86;0;2026-04-15T06:43:35.542Z
dept_87_1;Kardiochirurgia;Zabiegowy;UNIWERSYTECKIE CENTRUM KLINICZNE GDAŃSK;Gdańsk;hosp_87;2;2026-04-14T06:43:35.542Z
dept_87_2;Sterylizatornia;Zabiegowy;UNIWERSYTECKIE CENTRUM KLINICZNE GDAŃSK;Gdańsk;hosp_87;2;2026-04-14T06:43:35.542Z
dept_87_3;Blok operacyjny;Zabiegowy;UNIWERSYTECKIE CENTRUM KLINICZNE GDAŃSK;Gdańsk;hosp_87;0;2026-04-14T06:43:35.542Z
dept_87_4;Administracja;Zabiegowy;UNIWERSYTECKIE CENTRUM KLINICZNE GDAŃSK;Gdańsk;hosp_87;1;2026-04-14T06:43:35.542Z
dept_87_5;Chirurgia klatki piersiowej;Zabiegowy;UNIWERSYTECKI CENTRUM KLINICZNE GDAŃSK;Gdańsk;hosp_87;1;2026-04-14T06:43:35.542Z
dept_8_1;Oddział Chirurgii Ogólnej z Pododdziałem Chirurgii Endoskopowej;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KRAŚNIKU;Kraśnik;hosp_8;0;2026-05-03T06:43:35.542Z
dept_8_2;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KRAŚNIKU;Kraśnik;hosp_8;0;2026-05-03T06:43:35.542Z
dept_8_3;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KRAŚNIKU;Kraśnik;hosp_8;0;2026-05-03T06:43:35.542Z
dept_9_1;Oddział Chirurgiczny Ogólny z Pododdziałem Urologicznym;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W LUBARTOWIE;Lubartów;hosp_9;0;2026-05-02T06:43:35.542Z
dept_9_2;Oddział Urologiczny;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W LUBARTOWIE;Lubartów;hosp_9;0;2026-05-02T06:43:35.542Z
dept_9_3;Blok operacyjny;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W LUBARTOWIE;Lubartów;hosp_9;0;2026-05-02T06:43:35.542Z
dept_9_4;Sterylizatornia;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W LUBARTOWIE;Lubartów;hosp_9;0;2026-05-02T10:15:55.739Z
dept_hosp_1_cardiac_surgery;Kardiochirurgia;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ NR 1 W BEŁŻYCACH;Bełżyce;hosp_1;1;2026-07-20T15:40:00
dept_hosp_1_thoracic_surgery;Chirurgia Klatki Piersiowej;Zabiegowy;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ NR 1 W BEŁŻYCACH;Bełżyce;hosp_1;1;2026-07-20T17:10:00
dept_hosp_28_hospital_pharmacy;Apteka Szpitalna;Diagnostyczny;SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W AUGUSTOWIE;Augustów;hosp_28;1;2026-05-10T13:00:00
dept_hosp_29_oncology;Oddział Onkologiczny;Zabiegowy;BIAŁOSTOCKIE CENTRUM ONKOLOGII IM. M. SKŁODOWSKIEJ-CURIE W BIAŁYMSTOKU;Białystok;hosp_29;1;2026-08-11T14:10:00
dept_hosp_29_transplant_surgery;Oddział Chirurgii Ogólnej;Zabiegowy;BIAŁOSTOCKIE CENTRUM ONKOLOGII IM. M. SKŁODOWSKIEJ-CURIE W BIAŁYMSTOKU;Białystok;hosp_29;1;2026-05-20T13:00:00
dept_hosp_30_urology;Oddział Urologiczny;Zabiegowy;NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ HUMANA MEDICA OMEDA;Białystok;hosp_30;1;2026-08-12T13:20:00
dept_hosp_34_administration;Administracja;Diagnostyczny;UNIWERSYTECKI SZPITAL KLINICZNY W BIAŁYMSTOKU;Białystok;hosp_34;3;2026-05-16T11:00:00
dept_hosp_34_vascular_surgery;Oddział Chirurgii Naczyniowej;Zabiegowy;UNIWERSYTECKI SZPITAL KLINICZNY W BIAŁYMSTOKU;Białystok;hosp_34;1;2026-05-16T10:00:00
dept_hosp_52_gynecology;Oddział Chirurgii Ogólnej;Zabiegowy;WOJEWÓDZKI SZPITAL ZESPOLONY W ELBLĄGU;Elbląg;hosp_52;1;2026-05-29T13:00:00
dept_hosp_53_urology;Oddział Urologiczny;Zabiegowy;"""PRO-MEDICA"" W EŁKU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";Ełk;hosp_53;1;2026-06-25T13:10:00
dept_hosp_54_oncology;Oddział Onkologiczny;Zabiegowy;118 SZPITAL WOJSKOWY Z PRZYCHODNIĄ SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W EŁKU;Ełk;hosp_54;1;2026-06-02T13:00:00
dept_hosp_84_pediatric_surgery;Oddział Chirurgii Ogólnej;Zabiegowy;MAZOWIECKI SZPITAL WOJEWÓDZKI IM. ŚW. JANA PAWŁA II W SIEDLCACH SP. Z O.O.;Siedlce;hosp_84;2;2026-08-13T15:00:00
